0, 1237.2467544078827
1, 1240.919796705246
2, 1235.7038803100586
3, 1230.607127547264
4, 1231.720692873001
5, 1230.305791258812
6, 1228.4182608127594
7, 1228.0882073044777
8, 1224.996864080429
9, 1225.1047160625458
10, 1222.412630200386
11, 1218.9930710792542
12, 1218.668618619442
13, 1218.1980119347572
14, 1219.407196342945
15, 1215.9542052149773
16, 1215.7016696333885
17, 1214.249079465866
18, 1209.7987368106842
19, 1208.1457470655441
20, 1204.5160228013992
21, 1205.1488199234009
22, 1206.1595846414566
23, 1205.1346399784088
24, 1204.0045787096024
0, 1198.047062754631
1, 1200.3003046512604
2, 1199.3741146326065
3, 1199.603475689888
4, 1192.7880782485008
5, 1195.2346454262733
6, 1192.989662706852
7, 1190.3599479198456
8, 1185.979257941246
9, 1186.555016696453
10, 1189.6223131418228
11, 1184.6248757243156
12, 1182.5069751739502
13, 1182.711036145687
14, 1185.3825931549072
15, 1179.9220210909843
16, 1177.5758156776428
17, 1176.1387283205986
18, 1172.46800416708
19, 1172.4118446707726
20, 1172.4151295423508
21, 1171.8711792230606
22, 1169.7708472013474
23, 1170.5728198289871
24, 1174.2148479223251
25, 1168.5407047271729
26, 1165.0172914266586
27, 1165.154738843441
28, 1162.9943595528603
29, 1163.3409522771835
30, 1161.905684709549
31, 1161.6991128921509
32, 1162.56444388628
33, 1159.5026072859764
34, 1155.6642779707909
35, 1153.7854835391045
36, 1152.0630028247833
37, 1150.0257059931755
38, 1152.2454411387444
39, 1149.2487637400627
40, 1147.4554646611214
41, 1145.945643901825
42, 1146.5916659832
43, 1146.7993829846382
44, 1146.8393368721008
45, 1138.5929941534996
46, 1145.1722202301025
47, 1137.622402727604
48, 1139.4991985857487
49, 1141.7916207313538
0, 1138.137914955616
1, 1139.3626571893692
2, 1135.9313231110573
3, 1128.7949521541595
4, 1132.4277173280716
5, 1129.993667602539
6, 1130.7482185959816
7, 1130.546306192875
8, 1128.7462558746338
9, 1125.3851698040962
10, 1125.7031807005405
11, 1123.106101334095
12, 1123.4140267372131
13, 1122.7597716450691
14, 1119.0690032243729
15, 1124.1728783249855
16, 1116.542232811451
17, 1118.0023378133774
18, 1117.0097317099571
19, 1117.0977293848991
20, 1115.0039336681366
21, 1115.3648882508278
22, 1114.4917637109756
23, 1109.6852205991745
24, 1109.677302479744
25, 1109.6584584116936
26, 1111.1881077289581
27, 1107.4092124700546
28, 1106.6444300413132
29, 1104.4340920448303
30, 1102.1257974505424
31, 1105.3320762515068
32, 1103.9906715750694
33, 1101.8878766298294
34, 1100.6663111448288
35, 1096.52117228508
36, 1096.3572120070457
37, 1096.514649629593
38, 1095.2101942896843
39, 1092.3745365142822
40, 1090.5386319756508
41, 1093.903805732727
42, 1092.2839397788048
43, 1089.9284635186195
44, 1093.7148460745811
45, 1094.5367339253426
46, 1089.751167178154
47, 1086.432968378067
48, 1086.0382222533226
49, 1085.2098048329353
0, 1082.0277096033096
1, 1085.3112087249756
2, 1083.1653896570206
3, 1081.27489900589
4, 1080.5299344062805
5, 1077.26440346241
6, 1076.9636545181274
7, 1081.403148651123
8, 1080.4846152067184
9, 1076.4942880272865
10, 1078.8282048106194
11, 1075.3885424733162
12, 1076.8695086836815
13, 1069.7884271144867
14, 1072.7974886894226
15, 1067.4239164590836
16, 1071.023096203804
17, 1068.5471529364586
18, 1065.748955488205
19, 1067.1572433710098
20, 1063.6383510828018
21, 1068.0905221104622
22, 1064.866009235382
23, 1063.171944618225
24, 1058.5126049518585
25, 1055.5698335170746
26, 1058.728857576847
27, 1059.5721093416214
28, 1058.1852505207062
29, 1061.663885653019
30, 1057.7425826787949
31, 1057.883671939373
32, 1054.4712151288986
33, 1051.8871999382973
34, 1055.3458153009415
35, 1052.991939008236
36, 1054.3942616581917
37, 1053.0491510629654
38, 1050.39089936018
39, 1047.7764315605164
40, 1049.2305296063423
41, 1047.372598350048
42, 1048.1669017076492
43, 1043.7846460342407
44, 1044.880165040493
45, 1043.2138739228249
46, 1044.328732430935
47, 1041.7253057956696
48, 1040.7914171814919
49, 1042.8314596414566
0, 1040.6398899555206
1, 1038.4216076135635
2, 1041.4297949671745
3, 1042.3077954053879
4, 1034.8262739777565
5, 1035.3680145144463
6, 1035.0963955521584
7, 1033.3243302702904
8, 1034.5447072386742
9, 1033.1606830954552
10, 1029.7328728437424
11, 1028.735935807228
12, 1028.7838256955147
13, 1029.291919350624
14, 1031.256033718586
15, 1028.4187662005424
16, 1030.6584889888763
17, 1027.1088727712631
18, 1026.5059418678284
19, 1029.4577633738518
20, 1025.134573161602
21, 1024.599034190178
22, 1025.4826799035072
23, 1022.8096067905426
24, 1023.4690932035446
25, 1019.2303991913795
26, 1021.933665394783
27, 1019.2837851047516
28, 1021.067929983139
29, 1019.0312631130219
30, 1014.2034684419632
31, 1016.1287585496902
32, 1017.2126780748367
33, 1014.3994748592377
34, 1012.9048107266426
35, 1016.8062323927879
36, 1012.4083731174469
37, 1010.3140118122101
38, 1007.7231239080429
39, 1007.8528114557266
40, 1010.5664116740227
41, 1009.8168778419495
42, 1011.5602858662605
43, 1007.920014321804
44, 1006.0955064892769
45, 1007.8711066246033
46, 1004.9244424700737
47, 1004.4907747507095
48, 1002.9296694397926
49, 1006.7193775773048
0, 1003.7124110460281
1, 1004.1798406243324
2, 1001.6613194942474
3, 1002.659018933773
4, 1000.1666784286499
5, 1000.6041984558105
6, 998.5429828166962
7, 999.000059902668
8, 999.7660139203072
9, 992.5588094592094
10, 997.1368514895439
11, 996.8023396730423
12, 995.7367796301842
